yarn_tensile_strength,yarn_elongation_at_break,yarn_hairiness_index,twist_per_meter,yarn_linear_density_dtex,loom_rpm,loom_tension_variation,ambient_relative_humidity,ambient_temperature_c,weft_insertion_rate,defect_class,defect_name
19.81,17.79,7.19,396.8,2731.6,663.9,33.68,60.9,28.6,674.5,2,JACQUARD_PATTERN_SHIFT
25.88,13.25,11.02,350.0,2019.6,640.1,28.57,39.9,33.5,531.7,1,OIL_STAIN
30.16,15.42,10.11,422.7,2182.4,609.9,30.29,33.0,38.1,548.6,1,OIL_STAIN
23.6,7.04,5.09,392.3,2605.6,711.4,27.91,67.5,21.5,596.7,2,JACQUARD_PATTERN_SHIFT
10.0,6.46,4.8,444.4,2492.4,646.1,48.27,62.3,28.3,515.0,0,YARN_BREAKAGE
12.87,8.75,4.07,409.0,2200.6,676.6,56.6,62.0,26.6,597.7,0,YARN_BREAKAGE
14.52,6.78,6.24,250.5,2050.0,550.8,48.32,56.7,22.9,431.9,0,YARN_BREAKAGE
27.02,9.83,2.43,415.7,2823.2,768.8,21.52,55.3,23.6,622.8,2,JACQUARD_PATTERN_SHIFT
21.38,13.59,9.0,445.2,2364.1,627.6,23.26,43.3,37.8,592.5,1,OIL_STAIN
14.55,5.97,4.86,498.7,2180.3,576.5,54.68,62.8,22.0,489.7,0,YARN_BREAKAGE
29.36,20.19,3.26,491.9,2678.3,748.2,24.63,47.9,25.1,681.6,2,JACQUARD_PATTERN_SHIFT
16.76,17.61,4.6,321.5,2049.2,601.0,32.75,58.2,22.3,550.1,3,BORDER_SEWING_DEFECT
25.24,15.73,3.25,288.9,1817.2,589.7,41.53,64.3,29.7,547.3,3,BORDER_SEWING_DEFECT
15.67,8.27,5.67,516.3,2014.4,588.9,53.93,62.3,18.8,574.7,0,YARN_BREAKAGE
20.36,13.76,7.01,525.1,2370.0,586.2,32.84,34.0,35.7,456.4,1,OIL_STAIN
19.89,11.74,9.21,368.3,2093.7,622.9,34.18,33.2,33.9,499.7,1,OIL_STAIN
29.41,17.19,4.21,364.1,2725.6,779.3,12.71,58.0,23.7,631.2,2,JACQUARD_PATTERN_SHIFT
24.98,16.06,5.07,274.2,1762.2,640.5,40.87,61.2,22.4,577.5,3,BORDER_SEWING_DEFECT
22.98,9.39,4.2,397.7,2689.9,679.1,17.93,47.2,22.4,601.1,2,JACQUARD_PATTERN_SHIFT
21.33,16.02,8.22,482.6,2203.3,609.9,38.8,40.3,37.2,512.0,1,OIL_STAIN
19.95,18.72,5.91,266.3,1672.6,602.0,41.98,71.1,23.9,540.9,3,BORDER_SEWING_DEFECT
24.25,19.95,2.8,476.5,2815.9,741.9,25.42,51.8,28.3,618.0,2,JACQUARD_PATTERN_SHIFT
11.56,7.7,6.31,410.4,2233.1,651.7,47.45,65.5,25.1,492.7,0,YARN_BREAKAGE
13.94,5.18,6.21,387.5,2470.1,508.5,47.29,57.7,21.1,575.3,0,YARN_BREAKAGE
11.1,7.39,3.9,390.2,2708.2,561.1,40.19,46.8,20.9,415.8,0,YARN_BREAKAGE
20.88,16.46,5.18,318.7,1772.4,595.4,39.39,67.3,28.3,485.0,3,BORDER_SEWING_DEFECT
19.36,14.77,4.38,276.3,2007.6,583.2,38.25,54.1,25.9,581.9,3,BORDER_SEWING_DEFECT
16.59,4.68,3.28,317.6,2164.2,666.4,57.31,63.6,21.1,555.2,0,YARN_BREAKAGE
14.31,9.56,3.89,447.1,2508.8,595.1,56.81,61.3,27.6,534.8,0,YARN_BREAKAGE
24.05,13.26,3.26,526.6,2785.9,744.4,22.0,55.2,20.6,625.0,2,JACQUARD_PATTERN_SHIFT
27.6,15.64,4.8,289.7,1742.8,573.7,35.56,50.4,23.7,492.1,3,BORDER_SEWING_DEFECT
15.77,5.13,5.72,385.8,2219.4,635.2,53.2,49.5,25.6,498.8,0,YARN_BREAKAGE
26.15,22.92,3.04,415.8,2826.3,708.0,31.55,67.5,28.0,610.7,2,JACQUARD_PATTERN_SHIFT
17.02,18.15,2.95,397.1,2791.2,681.1,33.43,54.9,24.0,705.7,2,JACQUARD_PATTERN_SHIFT
16.18,19.78,4.11,471.3,2546.3,700.1,34.52,55.2,28.5,621.9,2,JACQUARD_PATTERN_SHIFT
10.53,5.32,7.21,459.2,1969.3,578.9,43.26,56.3,24.5,528.4,0,YARN_BREAKAGE
24.22,13.28,7.91,418.4,2160.5,615.1,22.46,38.4,36.4,510.8,1,OIL_STAIN
17.27,6.47,3.19,464.9,2160.3,603.9,36.09,56.7,25.6,523.7,0,YARN_BREAKAGE
13.94,15.46,5.52,326.9,1818.3,599.2,42.47,62.2,21.3,529.8,3,BORDER_SEWING_DEFECT
12.05,5.76,4.32,418.6,2229.7,600.2,52.59,63.3,25.9,585.6,0,YARN_BREAKAGE
19.91,8.25,10.77,559.7,2365.4,575.1,22.49,37.6,33.4,516.8,1,OIL_STAIN
14.6,6.1,2.92,470.2,2232.1,578.7,51.31,62.8,29.6,493.6,0,YARN_BREAKAGE
24.59,11.31,5.77,426.4,2481.8,699.3,34.53,58.6,22.4,628.4,2,JACQUARD_PATTERN_SHIFT
15.99,6.57,8.45,486.7,2265.0,694.4,23.05,33.9,36.1,510.8,1,OIL_STAIN
21.67,17.33,3.7,454.8,2700.2,748.7,23.8,56.5,28.8,705.1,2,JACQUARD_PATTERN_SHIFT
16.01,15.73,4.77,494.6,2586.5,773.7,32.56,57.4,32.0,632.0,2,JACQUARD_PATTERN_SHIFT
27.88,13.91,11.04,438.0,2231.3,584.0,35.1,43.7,32.0,470.7,1,OIL_STAIN
22.33,16.68,5.78,260.8,1947.4,653.1,38.34,55.6,22.3,585.9,3,BORDER_SEWING_DEFECT
23.85,21.34,3.22,295.0,1971.0,593.3,40.86,50.5,19.6,521.1,3,BORDER_SEWING_DEFECT
24.92,17.32,4.72,299.6,1798.0,655.7,41.81,55.5,25.0,519.8,3,BORDER_SEWING_DEFECT
18.21,16.14,3.58,260.4,2669.6,714.0,20.61,68.6,21.2,660.9,2,JACQUARD_PATTERN_SHIFT
13.89,9.05,4.51,453.2,2112.7,637.2,50.71,55.8,29.4,543.4,0,YARN_BREAKAGE
22.09,19.64,9.04,455.2,2117.9,606.8,12.31,47.7,39.9,590.8,1,OIL_STAIN
23.91,13.74,4.23,325.3,1940.6,575.3,32.39,59.0,26.0,509.0,3,BORDER_SEWING_DEFECT
20.37,13.55,3.4,354.4,2695.7,730.3,30.93,61.7,25.8,660.7,2,JACQUARD_PATTERN_SHIFT
27.78,16.95,9.54,358.8,2260.9,665.5,35.0,47.6,33.9,556.5,1,OIL_STAIN
20.47,12.37,4.27,291.2,2016.7,632.8,42.93,50.9,22.2,527.7,3,BORDER_SEWING_DEFECT
16.88,27.34,5.11,467.6,2527.1,772.7,39.38,56.2,29.0,694.1,2,JACQUARD_PATTERN_SHIFT
27.2,16.84,7.97,546.1,2340.0,620.2,21.1,39.2,33.7,466.0,1,OIL_STAIN
12.78,7.99,4.98,498.9,2523.6,535.8,53.84,57.9,30.8,475.3,0,YARN_BREAKAGE
12.24,9.05,4.54,290.6,2086.3,546.8,49.7,68.4,20.6,555.5,0,YARN_BREAKAGE
14.08,7.96,6.44,598.6,2341.2,618.0,43.72,59.2,25.6,577.3,0,YARN_BREAKAGE
16.71,17.64,10.83,467.2,1934.6,566.7,26.28,45.0,38.2,633.3,1,OIL_STAIN
23.48,14.33,7.16,415.2,1993.8,600.7,30.29,36.8,35.6,531.3,1,OIL_STAIN
10.73,8.8,3.29,426.4,2489.0,634.7,37.3,55.6,21.8,526.6,0,YARN_BREAKAGE
21.48,16.69,5.1,422.6,2578.3,684.6,16.08,57.4,19.7,701.5,2,JACQUARD_PATTERN_SHIFT
14.55,16.86,4.31,295.9,1666.4,564.2,35.9,63.4,31.5,501.6,3,BORDER_SEWING_DEFECT
24.08,16.8,3.1,424.8,2539.3,766.1,13.94,44.4,27.2,652.4,2,JACQUARD_PATTERN_SHIFT
22.19,12.95,4.09,273.7,1795.0,587.4,34.57,46.1,27.0,472.0,3,BORDER_SEWING_DEFECT
31.97,19.54,8.14,397.5,2226.3,597.4,12.61,46.2,30.7,491.1,1,OIL_STAIN
27.48,18.29,5.86,443.4,2847.4,690.4,8.25,61.4,19.0,635.3,2,JACQUARD_PATTERN_SHIFT
23.33,18.96,3.54,378.9,2484.6,674.6,18.44,56.3,27.3,674.5,2,JACQUARD_PATTERN_SHIFT
25.49,17.71,5.6,332.0,2537.9,727.3,24.64,65.7,23.5,593.6,2,JACQUARD_PATTERN_SHIFT
16.36,7.55,7.79,454.4,2094.9,607.1,36.34,52.3,24.2,471.9,0,YARN_BREAKAGE
29.13,15.79,7.0,310.2,1697.2,679.5,37.68,60.6,21.9,602.7,3,BORDER_SEWING_DEFECT
27.58,14.38,8.7,407.2,2280.0,564.0,25.76,36.7,39.0,506.3,1,OIL_STAIN
16.31,6.13,4.49,456.0,2283.3,609.8,50.62,69.7,21.0,465.6,0,YARN_BREAKAGE
15.99,8.97,5.38,435.5,2167.4,553.4,57.05,68.7,19.3,522.5,0,YARN_BREAKAGE
28.65,18.75,4.52,448.2,2713.7,772.1,30.48,63.0,21.4,670.3,2,JACQUARD_PATTERN_SHIFT
34.44,17.1,4.58,277.0,1843.0,680.4,35.74,53.9,21.5,500.3,3,BORDER_SEWING_DEFECT
13.11,8.88,3.24,473.7,2135.1,561.9,46.07,45.9,24.4,621.0,0,YARN_BREAKAGE
17.1,13.66,6.84,487.0,2465.5,703.6,26.66,50.2,30.4,641.9,2,JACQUARD_PATTERN_SHIFT
22.78,16.89,7.67,355.0,2489.3,757.7,19.48,62.8,24.6,602.2,2,JACQUARD_PATTERN_SHIFT
11.32,7.24,5.91,394.9,2023.9,636.1,42.86,66.2,27.2,607.7,0,YARN_BREAKAGE
36.64,14.32,7.51,514.0,2147.3,528.7,29.45,34.0,37.1,541.9,1,OIL_STAIN
13.25,8.09,6.52,472.7,2045.9,638.0,52.12,50.8,18.5,474.0,0,YARN_BREAKAGE
20.89,20.24,3.76,468.3,2406.0,750.8,25.27,61.3,20.4,644.9,2,JACQUARD_PATTERN_SHIFT
19.12,18.08,3.34,437.6,2643.7,773.3,37.64,60.5,20.4,657.2,2,JACQUARD_PATTERN_SHIFT
20.17,18.54,3.84,490.1,2780.1,766.6,38.34,55.6,24.7,665.2,2,JACQUARD_PATTERN_SHIFT
29.1,16.15,8.32,367.7,2398.1,559.0,26.62,33.6,30.4,452.9,1,OIL_STAIN
13.21,5.67,5.08,342.5,2406.6,646.1,41.35,55.5,23.9,550.9,0,YARN_BREAKAGE
14.66,4.55,3.74,430.0,2414.2,590.9,36.76,57.1,23.2,464.5,0,YARN_BREAKAGE
19.36,12.55,4.04,377.5,2514.1,749.7,21.31,54.2,25.0,707.8,2,JACQUARD_PATTERN_SHIFT
16.96,9.54,5.56,580.0,2063.6,622.5,36.21,62.9,24.6,576.4,0,YARN_BREAKAGE
19.58,19.91,4.31,321.4,1748.9,580.5,45.64,51.2,26.3,559.8,3,BORDER_SEWING_DEFECT
10.85,5.29,7.55,427.8,2469.6,650.6,51.6,75.5,21.3,555.6,0,YARN_BREAKAGE
17.29,10.06,5.93,412.4,2227.9,685.5,56.2,62.9,31.8,556.6,0,YARN_BREAKAGE
25.04,13.3,4.22,316.2,1895.3,539.3,33.51,56.0,21.4,498.9,3,BORDER_SEWING_DEFECT
16.34,14.13,3.72,315.4,1911.6,546.2,41.89,45.9,27.1,451.3,3,BORDER_SEWING_DEFECT
16.65,6.44,4.63,490.7,2238.1,662.1,43.07,56.3,28.9,565.6,0,YARN_BREAKAGE
27.05,13.82,4.85,551.6,2567.7,704.2,8.0,62.9,22.1,707.1,2,JACQUARD_PATTERN_SHIFT
29.09,17.98,10.56,380.3,2231.5,611.6,42.01,39.0,29.9,523.5,1,OIL_STAIN
24.44,12.72,3.66,338.8,2697.9,721.9,17.15,63.3,23.3,680.6,2,JACQUARD_PATTERN_SHIFT
16.61,10.09,3.45,354.4,2073.8,599.1,36.07,53.7,22.6,554.9,0,YARN_BREAKAGE
22.97,15.44,8.1,449.7,2091.0,665.4,19.93,35.8,31.8,469.3,1,OIL_STAIN
27.28,17.39,7.29,431.5,1869.1,613.0,33.97,44.3,36.3,584.5,1,OIL_STAIN
25.31,10.45,4.95,271.9,1699.2,659.3,36.54,66.8,25.3,546.5,3,BORDER_SEWING_DEFECT
26.45,20.78,2.18,287.4,2024.3,688.6,42.3,60.2,22.7,584.2,3,BORDER_SEWING_DEFECT
12.93,6.16,6.6,443.6,2126.9,626.3,57.46,63.4,25.9,532.7,0,YARN_BREAKAGE
18.97,18.21,5.35,446.9,2780.5,710.1,30.0,60.4,27.5,647.6,2,JACQUARD_PATTERN_SHIFT
15.41,12.86,5.63,302.0,1773.9,626.0,34.19,70.3,23.2,558.1,3,BORDER_SEWING_DEFECT
21.55,21.91,5.36,281.7,1854.4,650.8,39.0,63.8,25.6,444.9,3,BORDER_SEWING_DEFECT
13.11,7.16,5.67,562.6,1969.5,699.6,42.48,60.5,29.2,537.9,0,YARN_BREAKAGE
12.96,5.03,3.89,345.9,2167.2,584.2,49.5,52.0,24.2,653.0,0,YARN_BREAKAGE
20.47,14.62,4.88,335.3,1948.2,551.9,35.16,47.6,26.5,577.7,3,BORDER_SEWING_DEFECT
16.96,9.58,5.09,386.9,2078.0,642.3,44.71,51.5,24.4,451.5,0,YARN_BREAKAGE
22.67,22.73,6.02,370.7,2499.0,719.8,36.97,50.9,17.7,690.2,2,JACQUARD_PATTERN_SHIFT
15.03,9.69,5.47,436.5,2081.8,684.6,50.37,61.5,18.9,538.8,0,YARN_BREAKAGE
28.6,18.49,4.52,445.4,2779.7,777.4,19.18,63.4,20.5,639.6,2,JACQUARD_PATTERN_SHIFT
15.18,21.62,4.3,437.8,2738.1,740.0,40.68,66.8,26.5,661.8,2,JACQUARD_PATTERN_SHIFT
29.53,13.83,2.19,469.6,2593.5,724.7,26.11,51.0,23.4,624.5,2,JACQUARD_PATTERN_SHIFT
13.17,7.32,4.24,412.1,2219.4,571.5,53.34,53.3,23.2,495.1,0,YARN_BREAKAGE
14.89,8.03,2.84,326.4,1855.8,627.4,52.89,50.8,18.8,551.7,0,YARN_BREAKAGE
14.9,8.14,3.52,490.5,2155.2,641.5,51.78,50.9,26.0,546.2,0,YARN_BREAKAGE
11.99,7.81,2.33,442.8,2465.3,654.8,57.34,62.3,27.0,543.8,0,YARN_BREAKAGE
13.14,6.59,4.6,405.6,2053.1,632.9,40.03,66.3,19.1,475.3,0,YARN_BREAKAGE
14.82,4.93,6.84,425.2,2239.8,560.5,54.4,60.6,26.9,467.0,0,YARN_BREAKAGE
14.62,6.84,4.24,404.5,2321.8,596.8,38.22,50.1,21.7,590.7,0,YARN_BREAKAGE
14.0,10.56,4.93,423.1,2274.4,601.6,39.97,57.8,25.9,495.0,0,YARN_BREAKAGE
24.15,19.16,5.61,348.5,2672.5,700.7,13.37,60.3,23.5,597.5,2,JACQUARD_PATTERN_SHIFT
11.68,9.92,5.19,507.7,1819.6,587.9,44.81,65.3,22.9,573.0,0,YARN_BREAKAGE
13.26,9.42,4.45,472.8,2108.5,566.6,40.27,78.4,23.9,504.5,0,YARN_BREAKAGE
29.36,26.58,10.28,452.1,2140.1,701.2,23.43,45.2,32.1,626.0,1,OIL_STAIN
21.58,13.82,4.63,430.4,2805.8,720.8,26.77,64.9,24.6,666.7,2,JACQUARD_PATTERN_SHIFT
16.99,5.41,6.63,439.6,2448.7,641.6,39.87,46.9,25.0,511.4,0,YARN_BREAKAGE
13.37,10.48,5.41,481.3,2251.1,642.6,37.92,48.4,23.0,483.4,0,YARN_BREAKAGE
29.34,16.07,6.48,271.3,1967.1,552.4,42.76,73.8,27.3,548.9,3,BORDER_SEWING_DEFECT
28.35,20.21,4.18,328.0,1810.1,689.6,43.04,64.9,27.0,506.7,3,BORDER_SEWING_DEFECT
15.45,4.64,1.72,415.1,2081.5,502.7,49.74,61.6,21.4,536.8,0,YARN_BREAKAGE
13.12,8.65,4.46,368.5,2068.0,725.1,49.8,59.5,23.9,487.4,0,YARN_BREAKAGE
30.83,14.48,8.12,410.4,1995.0,584.5,42.98,46.5,39.2,475.2,1,OIL_STAIN
23.59,16.72,6.42,336.4,1962.7,608.3,38.91,60.2,27.0,460.7,3,BORDER_SEWING_DEFECT
19.08,14.82,4.77,470.3,2668.2,762.2,20.61,52.0,20.6,622.0,2,JACQUARD_PATTERN_SHIFT
22.01,14.51,3.58,492.0,2759.9,766.6,19.29,51.1,27.1,706.0,2,JACQUARD_PATTERN_SHIFT
27.55,22.24,3.43,364.5,2799.0,662.6,23.18,45.1,23.0,615.7,2,JACQUARD_PATTERN_SHIFT
28.32,18.58,8.95,429.1,1808.0,678.6,41.07,46.3,37.3,441.1,1,OIL_STAIN
10.59,6.11,4.02,497.2,2138.1,620.2,56.09,55.5,27.1,523.9,0,YARN_BREAKAGE
30.11,10.25,4.38,266.4,1979.5,672.4,33.23,48.5,31.4,547.2,3,BORDER_SEWING_DEFECT
12.22,5.08,4.91,460.3,2317.6,626.5,54.94,58.3,22.4,518.1,0,YARN_BREAKAGE
22.52,17.56,5.1,332.4,2024.1,581.0,33.36,41.1,27.2,559.3,3,BORDER_SEWING_DEFECT
20.87,19.1,6.3,431.3,2816.3,770.3,25.01,63.1,29.3,674.2,2,JACQUARD_PATTERN_SHIFT
32.99,12.79,10.65,499.8,1977.3,636.0,27.08,34.7,39.0,604.6,1,OIL_STAIN
21.23,23.81,4.22,413.1,2673.4,745.6,31.59,74.6,25.6,651.1,2,JACQUARD_PATTERN_SHIFT
15.33,8.15,6.8,489.6,1988.1,584.9,52.63,64.3,23.0,501.2,0,YARN_BREAKAGE
24.17,16.71,8.67,426.4,2285.9,657.0,37.21,34.5,33.9,576.9,1,OIL_STAIN
27.69,20.07,5.79,310.2,2028.9,559.6,43.96,61.8,22.5,476.1,3,BORDER_SEWING_DEFECT
13.43,8.92,3.77,358.7,1970.3,606.7,51.41,70.2,24.0,610.5,0,YARN_BREAKAGE
15.58,7.64,6.19,477.5,2021.9,581.9,55.01,56.1,26.4,544.3,0,YARN_BREAKAGE
25.22,19.58,10.7,476.1,2485.5,754.0,29.45,38.4,31.4,515.1,1,OIL_STAIN
28.97,18.89,5.1,507.6,2849.0,767.8,14.32,58.9,19.5,608.6,2,JACQUARD_PATTERN_SHIFT
20.56,9.67,1.91,443.1,2565.3,698.9,32.15,65.7,28.9,645.9,2,JACQUARD_PATTERN_SHIFT
26.41,17.49,4.77,409.4,2519.8,762.5,25.18,48.2,23.2,694.4,2,JACQUARD_PATTERN_SHIFT
21.85,9.4,4.98,511.3,2526.1,767.1,24.37,57.7,23.9,593.2,2,JACQUARD_PATTERN_SHIFT
18.95,18.47,7.21,434.4,2269.4,590.5,34.32,43.4,32.7,506.7,1,OIL_STAIN
29.22,19.83,5.1,439.1,2809.5,701.0,36.46,56.8,29.5,643.7,2,JACQUARD_PATTERN_SHIFT
16.67,5.56,4.47,559.4,2290.6,551.5,42.08,53.1,26.2,449.2,0,YARN_BREAKAGE
15.99,9.16,4.07,316.2,2227.0,575.0,52.78,72.2,25.8,513.2,0,YARN_BREAKAGE
29.66,10.66,4.6,361.6,2708.6,686.9,25.75,60.2,26.4,597.4,2,JACQUARD_PATTERN_SHIFT
12.96,9.1,6.44,315.0,1940.6,570.6,40.9,50.0,22.2,490.1,0,YARN_BREAKAGE
11.44,9.3,4.85,495.5,1981.0,599.8,48.21,45.3,27.5,588.0,0,YARN_BREAKAGE
25.51,23.21,5.48,348.4,2662.3,761.0,32.28,54.8,26.7,608.8,2,JACQUARD_PATTERN_SHIFT
19.41,17.58,4.5,315.8,1903.7,668.4,33.92,52.4,23.8,624.7,3,BORDER_SEWING_DEFECT
21.36,15.4,4.99,318.6,1835.5,589.7,43.08,52.6,24.7,486.7,3,BORDER_SEWING_DEFECT
15.46,10.99,6.86,266.1,1755.9,588.9,38.03,40.7,27.6,582.9,3,BORDER_SEWING_DEFECT
23.81,22.71,6.76,269.0,1694.8,578.8,32.55,55.9,18.7,485.9,3,BORDER_SEWING_DEFECT
20.91,17.85,6.04,291.8,1740.8,618.4,44.22,68.6,23.5,544.9,3,BORDER_SEWING_DEFECT
16.93,6.47,6.0,451.7,1980.6,592.4,54.26,59.7,21.9,524.3,0,YARN_BREAKAGE
15.68,7.93,6.02,531.8,2135.6,599.4,39.07,59.3,25.1,518.5,0,YARN_BREAKAGE
10.6,10.12,4.79,351.7,2118.6,599.2,39.0,68.0,16.0,523.4,0,YARN_BREAKAGE
26.84,13.83,8.66,392.7,2770.3,756.5,40.41,60.8,27.3,613.7,2,JACQUARD_PATTERN_SHIFT
16.16,7.99,4.67,452.7,2242.2,548.6,51.31,44.8,16.0,472.0,0,YARN_BREAKAGE
22.4,16.27,4.56,410.2,2639.1,716.6,37.97,62.0,20.6,680.4,2,JACQUARD_PATTERN_SHIFT
28.75,15.93,4.34,315.2,1840.9,561.0,45.35,57.2,25.0,537.4,3,BORDER_SEWING_DEFECT
14.38,7.78,4.89,462.4,2402.1,622.5,46.48,67.6,24.0,552.2,0,YARN_BREAKAGE
21.03,10.62,5.41,289.2,1961.0,589.6,32.76,59.8,19.4,546.7,3,BORDER_SEWING_DEFECT
18.59,8.56,5.27,432.7,2587.9,754.0,30.63,73.0,28.0,698.3,2,JACQUARD_PATTERN_SHIFT
13.17,7.19,5.62,537.0,2186.2,603.5,40.87,67.4,28.1,621.9,0,YARN_BREAKAGE
24.29,17.61,4.07,308.2,1864.8,564.7,32.24,56.2,33.3,552.6,3,BORDER_SEWING_DEFECT
16.43,16.32,9.87,343.7,1974.9,610.9,30.13,34.7,29.6,539.9,1,OIL_STAIN
18.01,17.64,3.47,282.8,1749.4,650.3,33.36,59.6,28.1,510.2,3,BORDER_SEWING_DEFECT
12.19,10.44,4.79,436.8,2123.4,540.0,48.08,51.2,24.7,501.1,0,YARN_BREAKAGE
16.87,9.36,6.34,482.2,2179.2,655.6,41.34,57.3,24.3,517.1,0,YARN_BREAKAGE
13.26,8.28,4.85,458.0,2441.3,608.7,41.24,56.2,21.5,556.0,0,YARN_BREAKAGE
23.8,21.68,7.42,538.6,1928.9,552.3,36.54,43.6,39.2,535.1,1,OIL_STAIN
16.78,5.87,4.54,406.0,2233.3,574.5,39.23,62.1,21.9,577.3,0,YARN_BREAKAGE
11.02,7.09,5.56,505.4,2424.3,738.2,55.97,43.7,27.8,514.3,0,YARN_BREAKAGE
16.66,8.74,5.14,442.9,2247.0,605.4,53.51,62.9,22.0,522.5,0,YARN_BREAKAGE
23.44,17.99,9.05,388.5,2139.6,611.0,33.63,43.4,38.3,558.8,1,OIL_STAIN
13.37,9.13,4.52,467.4,2480.4,587.7,57.31,54.9,29.1,491.2,0,YARN_BREAKAGE
13.62,6.63,3.87,396.4,2005.1,676.1,40.33,53.9,18.9,520.5,0,YARN_BREAKAGE
14.08,9.56,7.21,414.9,2115.7,512.0,52.34,59.9,24.0,565.5,0,YARN_BREAKAGE
20.88,15.17,11.09,337.8,2262.4,567.0,37.41,41.7,32.3,555.4,1,OIL_STAIN
25.41,11.69,5.67,356.1,2798.9,686.5,38.47,57.2,23.5,695.5,2,JACQUARD_PATTERN_SHIFT
23.04,13.18,4.79,339.1,1941.0,628.2,38.27,52.9,22.2,558.0,3,BORDER_SEWING_DEFECT
14.41,7.74,3.06,416.4,2151.3,559.6,47.6,51.1,23.4,464.8,0,YARN_BREAKAGE
12.6,9.61,3.55,479.5,2222.5,672.5,44.09,57.7,22.1,503.0,0,YARN_BREAKAGE
13.73,5.22,4.72,459.7,1909.0,702.4,40.55,57.7,27.6,547.4,0,YARN_BREAKAGE
23.21,17.25,4.94,273.4,1894.3,673.6,38.28,53.6,23.0,466.1,3,BORDER_SEWING_DEFECT
21.14,16.41,9.54,399.2,2391.7,600.8,20.05,41.9,32.8,480.9,1,OIL_STAIN
21.58,13.74,2.91,329.7,1843.9,631.6,41.6,61.8,23.1,562.8,3,BORDER_SEWING_DEFECT
13.61,6.02,6.29,398.4,1912.5,575.7,36.19,62.0,25.1,519.6,0,YARN_BREAKAGE
16.8,9.04,5.69,471.1,2168.3,552.1,55.3,62.6,23.3,539.1,0,YARN_BREAKAGE
25.78,13.13,10.84,358.8,2156.5,626.4,14.96,42.9,38.1,501.3,1,OIL_STAIN
22.91,12.72,5.23,313.3,1952.7,576.4,43.8,56.9,25.6,482.8,3,BORDER_SEWING_DEFECT
12.25,6.06,4.64,481.4,2216.2,620.7,56.0,53.0,25.7,520.8,0,YARN_BREAKAGE
20.47,19.16,5.15,444.6,2751.4,687.2,23.26,61.6,22.5,692.3,2,JACQUARD_PATTERN_SHIFT
27.81,17.61,5.75,414.5,2601.9,733.4,33.42,56.7,26.2,705.7,2,JACQUARD_PATTERN_SHIFT
15.48,16.52,7.22,496.1,2625.3,752.3,33.34,76.1,23.4,674.9,2,JACQUARD_PATTERN_SHIFT
17.33,14.65,6.33,434.6,2458.6,789.8,34.81,61.8,22.7,693.3,2,JACQUARD_PATTERN_SHIFT
19.5,17.15,5.59,366.7,2663.8,663.9,30.2,65.2,33.1,683.2,2,JACQUARD_PATTERN_SHIFT
15.29,9.91,9.46,487.5,2480.5,667.0,22.77,36.1,33.4,580.6,1,OIL_STAIN
23.0,16.07,8.72,375.0,2188.5,597.8,39.46,47.0,32.8,539.3,1,OIL_STAIN
27.92,4.07,3.83,339.9,1781.4,560.9,33.56,51.8,21.9,545.2,3,BORDER_SEWING_DEFECT
13.46,7.72,5.91,457.1,2095.3,655.3,48.51,43.2,22.2,607.8,0,YARN_BREAKAGE
15.33,7.26,3.89,428.2,2151.9,569.0,49.32,74.7,28.4,435.7,0,YARN_BREAKAGE
23.26,12.32,9.82,328.5,2397.1,573.7,33.89,39.2,34.1,431.7,1,OIL_STAIN
27.46,20.54,2.94,282.9,2044.3,611.1,40.99,55.6,28.0,569.1,3,BORDER_SEWING_DEFECT
18.0,14.51,3.5,477.1,2666.5,680.5,28.92,63.5,22.1,653.0,2,JACQUARD_PATTERN_SHIFT
16.08,16.25,4.22,536.0,2403.5,773.4,34.59,51.8,26.5,690.0,2,JACQUARD_PATTERN_SHIFT
26.44,18.14,5.82,263.5,1799.0,620.8,43.34,69.4,28.1,513.0,3,BORDER_SEWING_DEFECT
28.15,16.02,4.14,371.8,2625.3,728.4,24.32,60.8,20.4,687.7,2,JACQUARD_PATTERN_SHIFT
16.89,7.03,3.74,479.2,2438.7,530.6,38.09,64.1,24.8,469.9,0,YARN_BREAKAGE
14.6,8.55,5.03,344.0,2044.7,618.7,38.04,46.5,18.5,597.8,0,YARN_BREAKAGE
15.35,10.01,4.11,421.2,2370.9,650.2,39.55,62.0,24.3,572.9,0,YARN_BREAKAGE
16.34,8.48,7.05,359.6,2236.0,626.3,44.68,65.1,24.6,417.7,0,YARN_BREAKAGE
28.29,19.14,4.12,316.6,1913.2,571.9,40.41,46.3,24.5,511.1,3,BORDER_SEWING_DEFECT
21.98,17.08,4.5,430.7,2533.6,716.0,22.74,62.0,27.2,594.6,2,JACQUARD_PATTERN_SHIFT
16.85,8.33,4.72,484.1,1957.6,544.0,53.19,65.4,27.0,510.4,0,YARN_BREAKAGE
17.27,22.43,8.47,475.7,2213.1,715.0,37.12,36.1,30.6,476.9,1,OIL_STAIN
16.44,18.52,5.09,328.8,2014.9,648.6,36.88,56.1,22.6,546.8,3,BORDER_SEWING_DEFECT
20.12,9.54,2.89,318.8,1780.0,581.7,32.47,48.9,27.0,490.8,3,BORDER_SEWING_DEFECT
26.44,20.13,5.67,506.4,2722.4,720.2,20.77,56.2,24.7,673.7,2,JACQUARD_PATTERN_SHIFT
