yarn_tensile_strength,yarn_elongation_at_break,yarn_hairiness_index,twist_per_meter,yarn_linear_density_dtex,loom_rpm,loom_tension_variation,ambient_relative_humidity,ambient_temperature_c,weft_insertion_rate,defect_class,defect_name
31.23,15.7,7.81,404.5,2163.0,605.6,19.86,47.1,31.1,519.0,1,OIL_STAIN
27.63,18.51,4.1,474.1,2515.3,726.5,23.42,58.9,24.5,653.7,2,JACQUARD_PATTERN_SHIFT
25.46,11.86,4.43,334.2,1976.2,591.3,21.97,65.8,21.6,540.8,3,BORDER_SEWING_DEFECT
14.77,9.91,5.83,432.1,2173.1,619.0,34.72,50.5,27.9,551.7,0,YARN_BREAKAGE
22.63,19.82,3.43,447.1,2455.5,714.2,27.01,60.0,22.8,628.4,2,JACQUARD_PATTERN_SHIFT
12.24,9.38,4.83,447.1,2143.8,589.7,44.31,62.9,21.2,495.1,0,YARN_BREAKAGE
27.35,20.32,7.52,416.2,2107.1,596.6,21.82,46.5,32.5,531.3,1,OIL_STAIN
28.08,12.86,4.55,443.7,2476.9,706.7,18.27,54.0,25.3,594.3,2,JACQUARD_PATTERN_SHIFT
15.72,9.62,3.25,416.0,2238.0,596.1,47.81,57.0,25.2,524.9,0,YARN_BREAKAGE
28.4,18.03,4.02,459.9,2339.2,676.5,28.74,61.9,25.9,645.7,2,JACQUARD_PATTERN_SHIFT
24.22,16.07,4.46,333.6,1903.6,608.7,19.44,70.0,23.3,511.2,3,BORDER_SEWING_DEFECT
24.01,18.62,5.12,485.8,2416.7,703.3,20.11,65.4,27.9,647.1,2,JACQUARD_PATTERN_SHIFT
14.36,8.96,4.84,406.9,2138.3,604.3,37.12,50.4,22.4,579.2,0,YARN_BREAKAGE
26.04,21.94,8.65,438.7,2268.3,596.9,24.29,39.6,29.5,529.6,1,OIL_STAIN
25.57,18.96,2.91,436.9,2489.9,758.2,19.6,59.1,20.7,589.5,2,JACQUARD_PATTERN_SHIFT
22.67,15.47,4.1,427.0,2428.7,702.2,28.26,53.0,22.4,621.0,2,JACQUARD_PATTERN_SHIFT
23.6,16.19,7.77,436.8,2279.4,608.9,20.71,45.1,29.5,570.5,1,OIL_STAIN
12.74,13.24,4.17,416.1,2336.1,594.9,35.23,45.5,18.2,505.7,0,YARN_BREAKAGE
29.5,19.82,7.11,484.9,2400.5,615.1,19.3,42.1,31.7,568.2,1,OIL_STAIN
25.5,16.74,4.01,320.3,1974.9,616.4,19.16,62.5,20.8,495.1,3,BORDER_SEWING_DEFECT
15.83,9.92,4.48,436.8,2079.9,606.8,41.37,61.2,22.3,486.4,0,YARN_BREAKAGE
18.53,8.64,4.65,449.8,2238.3,667.5,38.53,47.0,20.1,524.8,0,YARN_BREAKAGE
29.41,15.48,6.23,426.7,2378.4,603.4,20.63,40.4,34.8,520.1,1,OIL_STAIN
29.22,20.21,4.54,461.3,2485.1,681.6,19.45,60.5,24.5,608.5,2,JACQUARD_PATTERN_SHIFT
15.73,9.47,4.8,457.0,2211.1,648.4,39.04,56.0,22.0,538.5,0,YARN_BREAKAGE
29.32,12.99,6.22,431.0,2224.6,611.3,14.82,37.7,33.6,514.0,1,OIL_STAIN
27.61,17.36,4.45,459.4,2534.4,663.6,28.31,48.2,25.2,588.1,2,JACQUARD_PATTERN_SHIFT
30.0,13.89,7.2,466.6,2365.0,629.3,18.0,44.5,32.7,514.8,1,OIL_STAIN
24.76,12.96,3.7,339.3,1894.9,632.7,18.42,71.3,22.8,497.9,3,BORDER_SEWING_DEFECT
27.57,17.64,3.7,447.7,2685.7,728.2,22.67,60.3,22.9,662.0,2,JACQUARD_PATTERN_SHIFT
18.0,8.02,6.62,438.4,2401.8,593.2,40.16,55.2,23.8,526.3,0,YARN_BREAKAGE
27.22,18.58,4.12,481.6,2288.1,725.5,29.23,62.9,26.4,597.3,2,JACQUARD_PATTERN_SHIFT
16.54,9.28,5.46,428.4,2168.9,641.5,46.15,58.2,21.5,537.2,0,YARN_BREAKAGE
29.56,12.59,4.63,322.7,2044.9,587.2,17.95,55.7,22.3,518.4,3,BORDER_SEWING_DEFECT
26.82,13.53,3.01,322.0,1917.4,525.4,13.91,68.1,25.6,529.8,3,BORDER_SEWING_DEFECT
23.57,15.51,4.53,436.0,2510.8,722.6,23.96,59.0,28.6,670.4,2,JACQUARD_PATTERN_SHIFT
26.65,16.53,5.23,445.0,2232.4,623.3,19.74,40.9,28.4,553.8,1,OIL_STAIN
16.9,10.4,4.12,404.2,2288.9,641.2,42.91,56.3,25.2,509.2,0,YARN_BREAKAGE
16.27,7.76,3.21,451.5,2235.2,537.1,45.83,61.7,25.4,508.3,0,YARN_BREAKAGE
18.11,18.43,5.84,303.0,1949.5,570.9,19.94,64.2,23.0,524.9,3,BORDER_SEWING_DEFECT
28.57,15.58,3.61,466.9,2541.2,713.8,24.38,65.0,25.8,630.3,2,JACQUARD_PATTERN_SHIFT
12.14,8.77,4.36,374.5,2189.8,634.4,40.99,61.1,25.4,499.4,0,YARN_BREAKAGE
28.96,13.31,7.67,341.9,2207.1,690.5,19.91,47.5,30.7,534.6,1,OIL_STAIN
29.75,16.4,4.07,478.2,2357.6,717.0,21.86,55.5,22.0,593.4,2,JACQUARD_PATTERN_SHIFT
12.24,9.16,4.87,391.6,2117.9,584.9,46.92,55.5,22.9,588.6,0,YARN_BREAKAGE
14.26,8.24,4.62,428.4,2285.6,643.1,38.02,58.4,23.7,555.9,0,YARN_BREAKAGE
15.81,10.36,5.3,438.5,2071.4,622.6,42.39,66.0,25.5,537.0,0,YARN_BREAKAGE
28.53,21.84,4.21,469.0,2571.9,720.3,22.99,60.0,25.1,665.8,2,JACQUARD_PATTERN_SHIFT
28.26,21.5,3.16,488.3,2433.8,728.7,21.7,57.8,27.7,662.5,2,JACQUARD_PATTERN_SHIFT
26.14,21.04,3.74,455.5,2468.4,737.5,18.26,66.6,24.9,610.1,2,JACQUARD_PATTERN_SHIFT
28.18,18.14,4.13,455.8,2527.1,693.7,22.26,53.7,24.7,620.6,2,JACQUARD_PATTERN_SHIFT
24.62,20.49,4.49,325.1,2000.5,631.4,18.93,57.1,23.6,475.5,3,BORDER_SEWING_DEFECT
28.13,14.82,4.34,306.3,1964.9,596.8,17.59,60.4,24.9,507.7,3,BORDER_SEWING_DEFECT
21.86,17.04,3.79,347.4,1953.8,547.5,20.08,66.9,19.4,518.9,3,BORDER_SEWING_DEFECT
13.97,9.84,5.4,445.6,2189.0,504.7,40.46,57.5,19.0,578.3,0,YARN_BREAKAGE
22.0,20.73,6.95,463.7,2209.4,530.2,18.7,44.6,34.1,559.4,1,OIL_STAIN
15.23,12.0,4.15,438.8,2479.4,639.8,43.16,62.3,25.6,515.3,0,YARN_BREAKAGE
21.37,19.77,4.62,297.1,1979.9,599.2,18.97,63.6,23.2,481.6,3,BORDER_SEWING_DEFECT
24.45,13.9,4.93,335.8,1969.8,613.0,22.44,61.0,21.4,537.8,3,BORDER_SEWING_DEFECT
25.29,14.8,4.31,459.1,2427.3,724.4,26.45,57.0,25.8,616.7,2,JACQUARD_PATTERN_SHIFT
29.38,20.31,4.05,481.0,2358.5,687.4,22.34,67.0,25.2,595.9,2,JACQUARD_PATTERN_SHIFT
23.93,17.96,7.6,414.2,2158.1,621.6,26.49,41.0,32.9,526.9,1,OIL_STAIN
17.96,7.99,3.69,392.1,2062.6,646.3,41.98,59.3,25.9,490.4,0,YARN_BREAKAGE
22.15,16.82,3.89,313.6,1891.5,582.6,19.63,66.3,25.5,488.3,3,BORDER_SEWING_DEFECT
27.87,18.15,6.56,408.3,2319.6,625.6,21.07,41.6,31.2,558.9,1,OIL_STAIN
26.62,17.46,3.55,488.4,2474.7,777.7,21.82,65.6,23.3,658.2,2,JACQUARD_PATTERN_SHIFT
29.29,16.83,4.26,422.0,2595.2,662.6,21.75,53.3,26.9,652.3,2,JACQUARD_PATTERN_SHIFT
27.28,18.02,3.96,462.4,2476.2,712.9,25.04,64.8,26.6,635.0,2,JACQUARD_PATTERN_SHIFT
14.5,9.31,4.19,430.1,2117.2,628.2,36.5,51.9,24.7,491.4,0,YARN_BREAKAGE
13.04,8.14,2.9,441.4,2254.0,540.2,50.17,57.6,23.8,527.4,0,YARN_BREAKAGE
14.1,11.96,4.41,413.6,2254.9,644.7,44.58,53.6,24.5,513.4,0,YARN_BREAKAGE
13.48,9.13,4.48,472.5,2308.5,606.1,44.53,54.1,24.4,513.3,0,YARN_BREAKAGE
21.43,14.41,3.85,314.0,2022.7,656.2,17.01,63.1,22.4,498.6,3,BORDER_SEWING_DEFECT
28.76,19.79,3.23,439.4,2432.7,690.3,28.11,64.3,24.9,651.7,2,JACQUARD_PATTERN_SHIFT
27.58,20.18,3.77,452.1,2555.5,676.6,24.85,63.5,25.5,635.1,2,JACQUARD_PATTERN_SHIFT
27.31,16.14,5.18,277.6,2034.4,613.6,22.76,58.3,19.3,501.2,3,BORDER_SEWING_DEFECT
16.42,10.24,4.16,389.0,2322.0,598.1,38.33,64.2,20.0,479.6,0,YARN_BREAKAGE
29.63,15.12,7.69,482.1,2232.2,624.4,24.45,36.9,29.2,556.3,1,OIL_STAIN
12.79,11.67,2.56,435.8,2212.5,580.0,38.41,54.0,22.8,499.9,0,YARN_BREAKAGE
27.46,18.07,8.16,457.2,2171.5,679.4,21.48,40.3,34.8,556.7,1,OIL_STAIN
25.03,12.98,4.13,321.1,1889.0,667.4,25.13,70.1,24.1,458.1,3,BORDER_SEWING_DEFECT
26.24,16.4,3.14,296.3,1971.5,656.9,23.18,66.0,19.5,515.6,3,BORDER_SEWING_DEFECT
25.66,14.03,8.38,454.8,2229.3,564.2,20.76,41.9,29.3,475.2,1,OIL_STAIN
11.77,8.52,4.99,395.5,2275.6,613.0,40.79,55.5,27.3,559.9,0,YARN_BREAKAGE
28.89,19.43,3.72,486.9,2404.2,731.4,18.37,54.1,20.1,625.8,2,JACQUARD_PATTERN_SHIFT
16.92,7.79,5.12,465.3,2364.6,617.3,42.93,60.4,26.0,523.7,0,YARN_BREAKAGE
26.34,18.28,5.26,479.0,2472.4,678.5,21.31,55.1,23.1,641.7,2,JACQUARD_PATTERN_SHIFT
23.28,11.55,5.74,280.6,2062.3,608.9,23.79,63.5,23.8,595.5,3,BORDER_SEWING_DEFECT
24.85,15.93,5.13,290.5,2038.1,606.1,19.32,53.2,24.4,500.9,3,BORDER_SEWING_DEFECT
24.35,15.56,4.15,350.8,1987.0,553.6,23.63,58.7,25.5,454.0,3,BORDER_SEWING_DEFECT
20.48,14.42,4.3,320.4,2010.7,484.7,22.09,71.5,23.8,498.1,3,BORDER_SEWING_DEFECT
16.09,10.55,5.68,435.0,2182.3,609.2,41.72,68.1,21.8,529.7,0,YARN_BREAKAGE
25.89,21.66,4.95,474.1,2417.2,685.8,29.22,57.1,27.6,616.5,2,JACQUARD_PATTERN_SHIFT
26.6,14.6,4.29,462.3,2632.0,666.9,25.62,65.6,25.4,647.1,2,JACQUARD_PATTERN_SHIFT
10.84,11.43,4.25,458.4,2253.9,555.7,37.9,55.8,26.4,506.5,0,YARN_BREAKAGE
14.03,10.09,5.6,409.4,2231.8,630.7,43.18,62.2,19.1,548.3,0,YARN_BREAKAGE
26.28,18.18,5.66,476.2,2511.0,677.9,20.79,67.1,29.4,623.8,2,JACQUARD_PATTERN_SHIFT
13.85,10.55,4.49,439.9,2231.1,610.1,44.54,59.2,25.0,565.6,0,YARN_BREAKAGE
27.33,20.86,4.59,447.8,2353.2,689.8,21.57,54.1,24.0,643.5,2,JACQUARD_PATTERN_SHIFT
23.48,18.53,8.49,441.2,2121.8,584.6,15.24,44.6,31.1,527.2,1,OIL_STAIN
30.3,16.63,4.37,465.7,2398.1,706.7,26.68,58.9,26.5,611.5,2,JACQUARD_PATTERN_SHIFT
22.61,17.08,4.24,321.1,1935.6,607.3,18.81,57.4,20.8,451.4,3,BORDER_SEWING_DEFECT
26.24,16.65,5.59,471.9,2162.5,675.2,23.23,46.7,32.0,529.8,1,OIL_STAIN
26.77,17.58,3.42,440.7,2543.9,732.5,23.21,50.8,27.4,665.4,2,JACQUARD_PATTERN_SHIFT
17.03,11.39,5.05,490.3,2112.2,610.0,45.35,56.0,21.4,549.3,0,YARN_BREAKAGE
16.48,10.14,4.48,473.5,2268.8,630.5,37.84,65.9,25.4,522.3,0,YARN_BREAKAGE
22.06,21.07,7.43,449.5,2342.5,579.9,19.34,44.7,28.2,583.5,1,OIL_STAIN
13.85,6.27,3.08,434.5,2207.2,631.2,43.53,58.5,21.5,524.5,0,YARN_BREAKAGE
27.08,15.58,3.27,303.7,1963.3,597.4,17.17,56.3,20.2,516.5,3,BORDER_SEWING_DEFECT
22.46,17.2,7.04,434.4,2244.4,618.2,21.9,40.8,31.0,566.0,1,OIL_STAIN
24.35,12.07,8.13,467.9,2261.5,650.1,21.44,44.5,32.5,595.4,1,OIL_STAIN
29.05,13.39,7.6,463.6,2109.5,638.9,20.35,41.0,30.2,540.5,1,OIL_STAIN
17.9,10.46,4.25,432.1,2336.1,643.5,37.02,53.3,25.7,510.7,0,YARN_BREAKAGE
18.01,9.9,3.49,446.7,2267.2,541.8,41.4,48.6,23.1,497.7,0,YARN_BREAKAGE
14.42,7.92,4.3,374.9,2049.7,657.5,45.8,56.1,20.4,520.5,0,YARN_BREAKAGE
29.54,20.5,7.74,439.7,2299.9,629.0,21.75,40.0,33.0,541.0,1,OIL_STAIN
20.38,12.0,7.16,418.5,2258.9,640.3,20.79,46.3,30.7,522.9,1,OIL_STAIN
26.18,18.77,5.23,427.6,2313.3,673.8,24.12,46.0,33.5,494.7,1,OIL_STAIN
14.45,7.72,4.97,478.9,2212.7,526.3,48.11,55.8,23.6,558.2,0,YARN_BREAKAGE
27.88,18.33,7.95,428.2,2184.5,613.4,26.19,44.0,29.5,561.7,1,OIL_STAIN
25.89,14.81,4.16,287.7,1987.9,629.9,17.66,68.3,23.8,500.5,3,BORDER_SEWING_DEFECT
28.49,20.95,4.91,491.0,2454.0,743.6,24.89,64.2,22.2,630.4,2,JACQUARD_PATTERN_SHIFT
26.31,15.76,7.39,457.1,2202.7,628.3,21.98,49.5,31.3,556.7,1,OIL_STAIN
27.95,16.39,4.3,419.1,2482.4,735.1,25.8,67.2,26.9,600.2,2,JACQUARD_PATTERN_SHIFT
24.41,20.03,4.46,477.1,2561.6,677.9,19.35,65.5,28.1,601.5,2,JACQUARD_PATTERN_SHIFT
21.78,14.09,2.75,334.4,1924.7,597.9,20.01,62.0,24.2,490.2,3,BORDER_SEWING_DEFECT
25.9,19.2,7.26,426.0,2145.7,647.6,23.79,41.1,31.1,574.9,1,OIL_STAIN
30.58,21.72,4.87,463.6,2377.2,715.2,23.64,61.4,24.3,605.3,2,JACQUARD_PATTERN_SHIFT
25.48,18.55,7.66,453.2,2328.9,592.6,19.35,39.8,35.5,540.9,1,OIL_STAIN
30.13,15.46,4.12,308.4,1936.6,624.5,22.98,57.1,25.4,457.3,3,BORDER_SEWING_DEFECT
11.02,9.08,3.85,451.2,2200.1,626.8,45.33,49.3,26.2,511.9,0,YARN_BREAKAGE
22.23,16.83,7.76,456.0,2375.4,578.6,17.73,40.9,31.5,554.9,1,OIL_STAIN
27.09,19.16,7.91,436.7,2424.0,619.6,24.36,44.9,30.3,564.3,1,OIL_STAIN
26.21,20.53,4.24,434.9,2516.8,721.8,14.0,62.3,23.6,643.1,2,JACQUARD_PATTERN_SHIFT
29.66,21.57,5.11,462.3,2514.5,684.3,28.39,47.9,23.7,568.8,2,JACQUARD_PATTERN_SHIFT
20.83,14.16,2.74,301.4,2023.4,681.9,22.54,55.4,23.4,533.7,3,BORDER_SEWING_DEFECT
27.18,17.89,3.3,495.9,2464.0,716.1,22.44,57.1,25.6,614.9,2,JACQUARD_PATTERN_SHIFT
15.95,11.07,5.32,428.8,2339.6,578.8,45.35,66.4,23.6,519.3,0,YARN_BREAKAGE
26.5,21.04,7.39,435.5,2246.6,637.9,26.3,43.1,32.8,601.3,1,OIL_STAIN
30.63,18.85,7.8,421.9,2302.3,623.0,17.12,43.0,33.1,547.3,1,OIL_STAIN
23.9,12.55,6.58,457.2,2197.6,622.1,16.68,37.8,34.0,517.1,1,OIL_STAIN
30.45,21.1,8.84,428.5,2273.0,681.1,16.74,45.2,29.8,532.3,1,OIL_STAIN
23.34,17.84,5.1,471.2,2358.1,699.7,19.01,57.6,22.7,603.9,2,JACQUARD_PATTERN_SHIFT
24.32,19.77,7.98,392.2,2263.1,645.5,22.9,41.1,31.8,521.4,1,OIL_STAIN
13.7,11.34,2.99,428.2,2179.9,618.2,44.93,57.0,25.6,546.6,0,YARN_BREAKAGE
26.6,14.72,3.01,324.8,2056.1,574.7,14.93,61.3,21.8,527.3,3,BORDER_SEWING_DEFECT
22.16,16.02,4.48,324.7,2071.4,609.7,21.08,66.1,23.9,518.7,3,BORDER_SEWING_DEFECT
32.36,21.13,4.94,497.1,2541.0,687.9,28.13,54.8,27.1,674.4,2,JACQUARD_PATTERN_SHIFT
25.71,21.33,2.81,463.0,2484.8,700.5,29.24,56.4,23.4,618.4,2,JACQUARD_PATTERN_SHIFT
21.41,21.34,7.44,431.6,2254.4,626.4,22.08,37.5,31.8,558.0,1,OIL_STAIN
28.84,14.91,7.11,436.6,2177.0,595.8,20.77,41.8,33.8,548.9,1,OIL_STAIN
24.31,17.14,6.54,453.1,2271.1,597.1,27.87,44.6,28.2,580.0,1,OIL_STAIN
27.79,19.03,3.34,300.0,1969.6,630.8,19.59,62.1,21.0,501.9,3,BORDER_SEWING_DEFECT
25.08,19.38,3.22,457.4,2441.9,711.8,28.51,51.5,23.4,647.7,2,JACQUARD_PATTERN_SHIFT
17.35,16.06,4.43,301.1,1952.2,564.8,21.03,64.9,22.0,561.4,3,BORDER_SEWING_DEFECT
19.33,15.34,5.96,293.9,1931.1,601.9,19.63,66.1,22.4,530.0,3,BORDER_SEWING_DEFECT
21.68,16.22,4.51,329.5,2077.4,568.6,16.35,61.4,22.9,493.2,3,BORDER_SEWING_DEFECT
14.46,11.28,4.52,415.8,2255.6,579.2,44.07,57.2,22.0,521.7,0,YARN_BREAKAGE
14.85,9.7,4.19,424.3,2114.6,597.9,43.92,62.6,22.7,538.0,0,YARN_BREAKAGE
12.34,9.39,3.56,415.1,2143.0,616.3,41.12,55.0,25.1,492.0,0,YARN_BREAKAGE
26.21,12.97,2.8,337.6,1959.2,560.0,15.94,55.2,20.3,579.7,3,BORDER_SEWING_DEFECT
15.8,8.22,4.14,403.6,2049.4,650.7,43.6,51.1,24.1,490.4,0,YARN_BREAKAGE
15.19,9.43,3.64,447.5,2074.6,588.5,39.55,52.7,25.0,505.9,0,YARN_BREAKAGE
24.05,20.86,4.37,302.3,1980.7,544.6,18.48,52.8,22.4,583.4,3,BORDER_SEWING_DEFECT
32.3,18.66,6.84,469.9,2227.9,651.2,20.24,38.4,32.0,589.6,1,OIL_STAIN
22.18,17.74,4.74,322.6,1909.9,584.5,17.61,67.5,20.6,539.2,3,BORDER_SEWING_DEFECT
23.75,17.16,4.91,466.0,2522.5,738.1,21.49,63.5,22.0,646.1,2,JACQUARD_PATTERN_SHIFT
25.79,14.06,9.12,466.4,2103.6,600.8,22.36,45.7,27.7,603.4,1,OIL_STAIN
19.78,19.21,7.86,444.6,2187.6,585.9,24.66,45.0,35.6,580.7,1,OIL_STAIN
13.45,8.49,4.77,410.9,2087.5,620.9,51.55,59.5,23.5,507.6,0,YARN_BREAKAGE
15.54,10.34,3.21,445.7,2317.7,644.9,48.39,58.1,26.6,584.5,0,YARN_BREAKAGE
26.5,15.65,4.48,470.7,2434.5,692.4,26.99,56.6,26.9,621.1,2,JACQUARD_PATTERN_SHIFT
12.23,7.17,3.9,424.9,2191.5,608.0,38.61,53.1,22.8,480.9,0,YARN_BREAKAGE
25.94,16.94,4.35,324.7,1947.3,537.2,22.03,62.6,24.6,491.6,3,BORDER_SEWING_DEFECT
25.44,18.13,4.07,461.3,2592.4,662.8,23.13,58.0,25.3,642.0,2,JACQUARD_PATTERN_SHIFT
21.15,16.83,6.95,485.3,2197.0,618.7,23.91,46.2,27.2,579.0,1,OIL_STAIN
26.97,17.59,5.48,464.3,2390.0,716.7,24.16,58.8,26.6,626.6,2,JACQUARD_PATTERN_SHIFT
22.37,13.95,4.47,313.3,1937.5,602.0,22.29,62.9,25.3,470.5,3,BORDER_SEWING_DEFECT
27.23,16.4,3.9,332.8,1892.8,590.2,18.89,60.1,25.5,507.6,3,BORDER_SEWING_DEFECT
27.7,19.66,4.71,448.9,2466.8,722.9,27.98,66.0,21.3,645.2,2,JACQUARD_PATTERN_SHIFT
26.49,20.39,4.12,494.4,2530.4,734.7,22.0,55.7,24.3,652.6,2,JACQUARD_PATTERN_SHIFT
24.86,17.37,5.83,371.5,2157.9,599.3,23.48,47.3,32.8,531.4,1,OIL_STAIN
31.24,21.41,7.4,471.8,2138.4,652.1,22.48,35.9,32.3,569.9,1,OIL_STAIN
25.32,14.94,4.67,456.3,2395.8,733.8,24.01,60.6,21.5,622.6,2,JACQUARD_PATTERN_SHIFT
25.65,16.87,4.25,317.0,1884.1,589.8,22.98,57.8,21.7,486.1,3,BORDER_SEWING_DEFECT
27.81,16.08,3.6,455.1,2627.8,668.3,18.95,63.8,27.0,641.2,2,JACQUARD_PATTERN_SHIFT
28.42,13.5,7.0,465.8,2303.5,581.9,17.82,45.2,32.8,516.8,1,OIL_STAIN
23.26,13.37,4.36,469.0,2387.6,748.3,26.55,64.7,23.4,622.4,2,JACQUARD_PATTERN_SHIFT
28.98,15.44,7.25,416.0,2341.8,588.9,23.69,38.7,30.1,564.1,1,OIL_STAIN
31.18,15.98,8.19,427.9,2363.3,669.9,26.11,38.0,32.3,610.3,1,OIL_STAIN
19.29,9.49,5.14,416.3,2117.6,618.5,43.16,46.1,23.1,487.4,0,YARN_BREAKAGE
15.82,12.09,2.92,448.3,2058.5,580.4,37.78,68.0,23.8,508.2,0,YARN_BREAKAGE
21.87,18.79,3.82,309.2,1885.1,587.7,19.46,53.7,21.7,536.3,3,BORDER_SEWING_DEFECT
26.26,16.11,6.42,412.6,2173.2,676.3,25.01,38.6,31.3,546.4,1,OIL_STAIN
26.24,14.15,3.11,310.3,2046.8,638.7,18.02,59.5,21.1,547.8,3,BORDER_SEWING_DEFECT
31.17,16.33,2.83,320.9,1977.7,551.9,17.21,65.6,19.6,521.7,3,BORDER_SEWING_DEFECT
24.86,14.81,7.32,422.8,2250.7,621.5,21.83,47.4,31.6,539.7,1,OIL_STAIN
26.45,17.05,6.12,438.7,2212.9,624.9,24.64,48.9,29.6,532.6,1,OIL_STAIN
23.99,15.38,3.92,469.8,2404.0,706.4,22.06,61.0,23.9,617.3,2,JACQUARD_PATTERN_SHIFT
26.47,19.32,8.47,462.1,2232.0,583.5,19.06,44.6,32.0,584.8,1,OIL_STAIN
24.63,15.28,7.85,442.9,2197.8,606.1,22.61,37.0,28.9,605.3,1,OIL_STAIN
25.48,16.61,6.19,412.8,2211.7,610.8,26.18,42.2,28.4,546.4,1,OIL_STAIN
22.47,14.68,4.15,307.9,1905.6,649.8,16.54,71.9,24.9,501.3,3,BORDER_SEWING_DEFECT
31.56,17.31,6.13,453.6,2264.8,617.9,20.66,43.5,27.5,583.5,1,OIL_STAIN
15.37,11.25,4.86,413.7,2171.8,543.2,47.56,58.7,24.9,538.5,0,YARN_BREAKAGE
26.24,16.56,2.48,320.4,1945.7,636.1,21.97,58.0,23.3,454.6,3,BORDER_SEWING_DEFECT
25.61,13.23,7.19,424.0,2335.1,578.1,16.28,47.2,29.9,575.9,1,OIL_STAIN
15.3,10.09,4.45,415.7,2404.6,624.6,39.97,64.1,23.3,514.0,0,YARN_BREAKAGE
24.15,15.22,4.33,292.2,1932.6,590.9,22.54,58.6,21.3,511.1,3,BORDER_SEWING_DEFECT
14.49,12.1,4.3,426.9,2273.2,607.2,38.02,64.0,22.3,515.7,0,YARN_BREAKAGE
16.64,11.68,4.47,446.7,2365.4,651.0,41.11,58.0,22.0,507.1,0,YARN_BREAKAGE
14.06,9.52,4.2,410.4,2109.1,517.9,41.96,49.3,25.1,539.3,0,YARN_BREAKAGE
29.77,14.44,4.5,309.6,1984.7,535.0,18.43,58.3,21.2,486.1,3,BORDER_SEWING_DEFECT
27.89,16.07,5.07,457.0,2521.9,705.8,24.02,59.7,26.8,616.9,2,JACQUARD_PATTERN_SHIFT
20.82,15.98,4.15,339.7,2057.3,597.2,15.66,60.9,17.7,503.9,3,BORDER_SEWING_DEFECT
11.57,7.86,4.29,420.7,2260.4,623.6,35.25,55.0,23.7,542.7,0,YARN_BREAKAGE
25.52,20.18,7.87,456.1,2279.1,585.5,23.71,46.7,32.2,536.1,1,OIL_STAIN
23.03,16.05,3.56,318.4,1976.2,517.9,14.82,69.9,21.3,516.5,3,BORDER_SEWING_DEFECT
32.12,19.82,4.18,433.2,2477.7,747.9,24.74,61.1,26.5,652.5,2,JACQUARD_PATTERN_SHIFT
13.98,7.27,4.44,402.6,2311.7,611.0,40.62,55.3,26.2,494.5,0,YARN_BREAKAGE
24.94,20.02,2.69,470.9,2483.8,710.2,22.63,60.0,28.2,658.9,2,JACQUARD_PATTERN_SHIFT
24.11,15.71,8.1,381.1,2356.4,559.7,21.2,45.0,30.9,570.1,1,OIL_STAIN
28.37,15.22,3.53,449.4,2541.3,719.2,23.29,58.1,24.8,616.1,2,JACQUARD_PATTERN_SHIFT
23.59,17.62,8.11,432.0,2276.6,633.3,23.0,43.8,32.6,588.5,1,OIL_STAIN
22.05,10.35,3.9,325.1,1905.0,542.8,20.37,72.9,22.5,501.8,3,BORDER_SEWING_DEFECT
21.44,12.44,3.82,294.7,1931.4,564.2,14.9,68.3,24.1,493.5,3,BORDER_SEWING_DEFECT
30.1,16.49,5.23,437.6,2468.4,668.4,19.01,60.6,22.3,649.7,2,JACQUARD_PATTERN_SHIFT
15.42,10.75,4.91,449.6,2192.6,621.1,42.87,51.9,25.2,554.3,0,YARN_BREAKAGE
21.01,19.4,3.32,321.1,1924.8,543.0,18.93,58.4,23.9,537.3,3,BORDER_SEWING_DEFECT
29.45,18.02,5.37,473.5,2495.4,755.1,22.26,56.8,27.4,618.5,2,JACQUARD_PATTERN_SHIFT
27.73,12.54,3.69,333.6,1975.7,606.8,21.69,58.3,24.3,502.3,3,BORDER_SEWING_DEFECT
21.15,13.12,6.94,417.5,2121.8,628.8,21.68,39.0,32.2,508.3,1,OIL_STAIN
28.81,19.57,4.56,487.7,2453.8,696.2,22.72,63.8,29.3,606.9,2,JACQUARD_PATTERN_SHIFT
34.6,16.29,6.97,457.5,2295.1,619.2,23.88,39.8,34.1,534.7,1,OIL_STAIN
20.86,21.63,5.45,463.8,2483.1,709.9,25.59,62.5,21.2,657.4,2,JACQUARD_PATTERN_SHIFT
29.61,16.2,4.44,469.3,2367.6,680.1,21.8,59.7,20.0,582.6,2,JACQUARD_PATTERN_SHIFT
13.44,6.55,6.17,436.3,2225.8,570.4,49.21,53.7,25.1,541.2,0,YARN_BREAKAGE
13.92,8.17,3.01,443.6,2124.0,561.2,44.4,59.2,21.4,582.6,0,YARN_BREAKAGE
11.93,7.42,5.01,444.9,2379.3,600.6,45.31,58.0,19.9,541.4,0,YARN_BREAKAGE
25.78,17.97,4.05,482.4,2433.0,697.6,25.68,52.0,24.0,621.6,2,JACQUARD_PATTERN_SHIFT
26.48,15.91,4.34,469.6,2515.8,703.0,22.3,63.2,21.8,626.1,2,JACQUARD_PATTERN_SHIFT
21.8,21.16,8.89,401.6,2274.6,657.0,23.59,44.7,31.2,533.9,1,OIL_STAIN
15.22,9.46,4.32,409.0,2141.1,591.6,48.69,54.7,25.7,576.8,0,YARN_BREAKAGE
